0.05872121	6918.07066666667
0.06217522	6982.2913
0.06562919	6892.45016666667
0.06908314	6873.45346666667
0.07253705	6911.15443333333
0.07599092	6867.3715
0.07944476	6846.71033333333
0.08289856	6810.8821
0.08635231	6796.14983333333
0.08980602	6773.30413333333
0.09325969	6730.00346666667
0.09671331	6696.5763
0.1001669	6677.67446666667
0.1036204	6657.8497
0.1070739	6624.225
0.1105273	6580.66126666667
0.1139807	6579.25856666667
0.117434	6523.68026666667
0.1208872	6507.06243333333
0.1243404	6479.43783333333
0.1277936	6440.67973333333
0.1312466	6409.8418
0.1346996	6375.90966666667
0.1381525	6327.03996666667
0.1416054	6292.8129
0.1450582	6270.43603333333
0.1485109	6240.00733333333
0.1519636	6206.9154
0.1554161	6163.68856666667
0.1588686	6139.27533333333
0.162321	6098.2491
0.1657734	6084.15713333333
0.1692256	6043.137
0.1726778	6004.69643333333
0.1761299	5969.6825
0.1795819	5941.59093333333
0.1830338	5911.44446666667
0.1864856	5872.37726666667
0.1899373	5833.09573333333
0.1933889	5802.80116666667
0.1968405	5765.1219
0.2002919	5747.61316666667
0.2037432	5717.82076666667
0.2071945	5672.54566666667
0.2106456	5640.0629
0.2140967	5620.0621
0.2175476	5586.56886666667
0.2209984	5556.53313333333
0.2244491	5527.77363333333
0.2278997	5501.0807
0.2313501	5468.71643333333
0.2348005	5442.80323333333
0.2382507	5392.38163333333
0.2417009	5372.50966666667
0.2451509	5344.5923
0.2486008	5319.79913333333
0.2520505	5292.7921
0.2555002	5264.62076666667
0.2589497	5245.01016666667
0.2623991	5208.5442
0.2658483	5184.07376666667
0.2692975	5164.28613333333
0.2727464	5132.0503
0.2761953	5098.37016666667
0.279644	5082.01703333333
0.2830926	5065.48763333333
0.286541	5031.44156666667
0.2899893	5005.24783333333
0.2934375	4984.1499
0.2968855	4960.91996666667
0.3003333	4943.34746666667
0.303781	4912.09996666667
0.3072286	4893.66473333333
0.310676	4864.99843333333
0.3141232	4847.58593333333
0.3175703	4823.54616666667
0.3210173	4806.4922
0.3244641	4778.99866666667
0.3279107	4758.16633333333
0.3313572	4740.7238
0.3348034	4719.84853333333
0.3382496	4702.39
0.3416955	4689.7451
0.3451413	4670.7404
0.3485869	4645.47823333333
0.3520324	4628.0001
0.3554777	4600.978
0.3589227	4586.93166666667
0.3623677	4571.9148
0.3658124	4548.1102
0.369257	4533.4768
0.3727013	4515.39146666667
0.3761455	4503.81626666667
0.3795895	4488.84853333333
0.3830333	4469.79793333333
0.3864769	4449.71533333333
0.3899204	4436.7393
0.3933636	4419.13916666667
0.3968067	4406.62633333333
0.4002496	4391.90526666667
0.4036922	4379.90276666667
0.4071347	4368.0926
0.4105769	4350.92463333333
0.414019	4337.7223
0.4174608	4328.22356666667
0.4209024	4312.48493333333
0.4243439	4298.13573333333
0.4277851	4286.25866666667
0.4312261	4274.44213333333
0.4346669	4256.5547
0.4381075	4248.5426
0.4415478	4233.05583333333
0.444988	4224.21916666667
0.4484279	4209.86603333333
0.4518676	4202.99886666667
0.4553071	4191.36676666667
0.4587464	4181.06266666667
0.4621854	4165.04926666667
0.4656242	4158.51273333333
0.4690627	4148.31093333333
0.4725011	4139.76103333333
0.4759392	4126.11756666667
0.4793771	4113.09746666667
0.4828147	4108.76713333333
0.4862521	4103.28206666667
0.4896893	4085.463
0.4931262	4077.89603333333
0.4965629	4069.4743
0.4999993	4058.4135
0.5034355	4053.4051
0.5068714	4039.67943333333
0.5103071	4030.48643333333
0.5137425	4028.70363333333
0.5171777	4021.3365
0.5206126	4011.97183333333
0.5240473	4003.73936666667
0.5274817	3995.19353333333
0.5309159	3989.62566666667
0.5343498	3979.39543333333
0.5377834	3974.2274
0.5412167	3971.69933333333
0.5446498	3960.17363333333
0.5480827	3956.4926
0.5515152	3949.63516666667
0.5549475	3942.85456666667
0.5583795	3936.62896666667
0.5618113	3929.8362
0.5652427	3920.6844
0.5686739	3911.87413333333
0.5721048	3907.8846
0.5755354	3905.51853333333
0.5789658	3897.23396666667
0.5823958	3892.77686666667
0.5858256	3882.70573333333
0.589255	3879.96733333333
0.5926843	3873.3008
0.5961131	3867.26233333333
0.5995418	3863.68296666667
0.6029701	3855.0257
0.6063981	3855.43393333333
0.6098258	3845.53226666667
0.6132532	3846.65256666667
0.6166803	3842.9538
0.6201072	3837.08856666667
0.6235337	3827.4359
0.6269599	3824.67736666667
0.6303858	3825.43993333333
0.6338114	3815.1592
0.6372366	3808.2365
0.6406616	3809.23576666667
0.6440862	3807.48536666667
0.6475106	3798.26866666667
0.6509345	3796.74236666667
0.6543582	3792.88393333333
0.6577817	3788.44673333333
0.6612047	3785.6762
0.6646275	3781.6715
0.6680498	3780.02646666667
0.6714719	3769.52283333333
0.6748936	3775.14786666667
0.6783151	3770.92616666667
0.6817361	3762.48703333333
0.6851569	3763.7856
0.6885773	3756.39343333333
0.6919974	3750.55516666667
0.6954171	3755.29166666667
0.6988365	3748.90173333333
0.7022555	3744.33896666667
0.7056743	3741.33723333333
0.7090927	3744.94953333333
0.7125106	3741.38916666667
0.7159283	3733.7662
0.7193456	3734.86943333333
0.7227626	3729.0702
0.7261792	3724.9187
0.7295955	3725.07096666667
0.7330114	3722.76196666667
0.736427	3720.95243333333
0.7398421	3716.0783
0.743257	3718.25556666667
0.7466714	3713.10183333333
0.7500855	3708.5878
0.7534993	3708.1321
0.7569126	3705.8224
0.7603257	3709.3548
0.7637383	3707.19893333333
0.7671505	3703.0531
0.7705624	3697.9517
0.7739739	3698.8714
0.7773851	3696.49716666667
0.7807958	3698.5104
0.7842062	3695.49336666667
0.7876161	3691.37443333333
0.7910257	3692.26993333333
0.794435	3686.24756666667
0.7978438	3687.53903333333
0.8012522	3685.1691
0.8046603	3674.33603333333
0.8080679	3677.53686666667
0.8114753	3677.3474
0.814882	3675.9373
0.8182886	3675.21473333333
0.8216946	3676.5867
0.8251004	3668.40436666667
0.8285056	3669.6305
0.8319104	3667.9356
0.8353149	3664.50316666667
0.838719	3666.40046666667
0.8421227	3662.18473333333
0.8455259	3663.1947
0.8489287	3662.01156666667
0.8523312	3664.7141
0.8557332	3661.24866666667
0.8591347	3660.2856
0.8625359	3657.69676666667
0.8659367	3652.3096
0.8693371	3652.0654
0.8727369	3651.22696666667
0.8761364	3653.5521
0.8795356	3649.61496666667
0.8829342	3649.9106
0.8863324	3654.17926666667
0.8897301	3646.41086666667
0.8931275	3648.6161
0.8965244	3643.54043333333
0.8999209	3643.76083333333
0.903317	3643.22583333333
0.9067126	3640.9908
0.9101078	3641.3551
0.9135025	3638.8143
0.9168968	3639.8823
0.9202906	3639.45616666667
0.9236841	3641.2554
0.9270771	3642.3266
0.9304696	3644.2167
0.9338616	3643.10663333333
0.9372532	3639.53803333333
0.9406444	3649.62346666667
0.9440351	3642.71816666667
0.9474253	3640.39683333333
0.9508151	3646.69996666667
0.9542044	3646.73493333333
0.9575934	3647.42686666667
0.9609817	3644.9657
0.9643697	3648.88856666667
0.9677572	3648.9441
0.9711442	3650.47643333333
0.9745308	3650.64636666667
0.9779168	3655.96026666667
0.9813024	3651.7257
0.9846876	3658.33756666667
0.9880723	3657.45643333333
0.9914563	3661.21506666667
0.9948401	3660.68466666667
0.9982234	3663.80003333333
1.001606	3663.44406666667
1.004988	3665.66213333333
1.00837	3665.2997
1.011751	3668.87703333333
1.015132	3672.35906666667
1.018513	3672.3183
1.021892	3668.38786666667
1.025272	3678.3511
1.028651	3679.48566666667
1.032029	3679.2679
1.035407	3680.9919
1.038784	3680.1254
1.042161	3684.66173333333
1.045537	3688.73476666667
1.048913	3690.4848
1.052289	3693.54653333333
1.055664	3694.51993333333
1.059038	3700.7706
1.062412	3699.29623333333
1.065785	3703.24136666667
1.069158	3703.93683333333
1.07253	3705.06803333333
1.075902	3706.9052
1.079273	3708.76193333333
1.082644	3710.29226666667
1.086014	3720.36623333333
1.089384	3720.62263333333
1.092753	3721.9403
1.096122	3722.7127
1.09949	3728.13363333333
1.102858	3734.53773333333
1.106225	3734.42476666667
1.109591	3736.78963333333
1.112957	3741.16856666667
1.116323	3744.33853333333
1.119688	3744.55903333333
1.123052	3751.40253333333
1.126416	3755.6485
1.12978	3762.401
1.133143	3765.98836666667
1.136505	3768.5375
1.139867	3770.22556666667
1.143228	3776.2417
1.146589	3775.74003333333
1.149949	3780.16936666667
1.153308	3784.8025
1.156667	3788.28473333333
1.160026	3792.10773333333
1.163384	3797.30306666667
1.166741	3798.14966666667
1.170098	3805.49156666667
1.173454	3812.51216666667
1.17681	3813.7448
1.180165	3816.5634
1.18352	3824.6537
1.186874	3826.22806666667
1.190227	3835.17013333333
1.19358	3836.59326666667
1.196932	3842.56626666667
1.200284	3845.81166666667
1.203635	3846.80453333333
1.206986	3851.70963333333
1.210336	3861.2111
1.213686	3866.95583333333
1.217035	3867.29306666667
1.220383	3874.37133333333
1.223731	3880.0406
1.227078	3886.00456666667
1.230424	3892.00656666667
1.23377	3895.52333333333
1.237116	3901.3719
1.240461	3906.12003333333
1.243805	3908.7869
1.247149	3917.50316666667
1.250492	3922.42366666667
1.253834	3926.39186666667
1.257176	3934.07836666667
1.260517	3936.2373
1.263858	3949.5045
1.267198	3951.8741
1.270538	3955.7308
1.273877	3962.43296666667
1.277215	3968.39176666667
1.280553	3974.98193333333
1.28389	3980.8977
1.287226	3988.75503333333
1.290562	3995.34806666667
1.293898	3998.14933333333
1.297232	4007.2222
1.300567	4013.70166666667
1.3039	4017.2352
1.307233	4027.74156666667
1.310565	4026.92486666667
1.313897	4033.67506666667
1.317228	4044.75333333333
1.320558	4050.80153333333
1.323888	4057.4341
1.327217	4065.43213333333
1.330546	4070.47476666667
1.333874	4077.705
1.337201	4085.35256666667
1.340527	4091.77193333333
1.343854	4099.8242
1.347179	4112.17503333333
1.350504	4115.1253
1.353828	4125.884
1.357151	4135.66583333333
1.360474	4141.3991
1.363796	4148.29853333333
1.367118	4151.9717
1.370439	4164.9121
1.373759	4170.0444
1.377079	4173.5343
1.380398	4186.76066666667
1.383716	4193.32383333333
1.387034	4199.69373333333
1.390351	4208.51543333333
1.393668	4214.97216666667
1.396983	4222.3968
1.400299	4228.38
1.403613	4233.32523333333
1.406927	4245.59313333333
1.41024	4259.42603333333
1.413553	4264.33563333333
1.416865	4277.7326
1.420176	4280.81686666667
1.423486	4289.1551
1.426796	4303.198
1.430105	4306.4163
1.433414	4314.52923333333
1.436722	4327.4604
1.440029	4335.72666666667
1.443336	4341.9024
1.446642	4350.27486666667
1.449947	4359.9985
1.453251	4372.1793
1.456555	4381.38543333333
1.459858	4390.2891
1.463161	4397.4725
1.466463	4406.8099
1.469764	4414.3959
1.473065	4422.26306666667
1.476364	4435.85833333333
1.479663	4439.86186666667
1.482962	4453.62176666667
1.48626	4460.86866666667
1.489557	4470.5812
1.492853	4479.15003333333
1.496149	4492.95833333333
1.499444	4500.75063333333
